id_hecho_calidad,nombre_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
24434,Proy-2023-fortalece,20240221,sistema,media,1
24435,Proy-2023-fortalece,20240224,sistema,nula,0
24436,Proy-2023-fortalece,20240302,sistema,nula,0
24437,Proy-2023-fortalece,20240328,sistema,nula,0
24438,Proy-2024-redefine,20241007,sistema,nula,0
24439,Proy-2024-redefine,20241011,integración,nula,0
24440,Proy-2024-redefine,20241013,integración,nula,0
24441,Proy-2024-redefine,20241013,sistema,nula,0
24442,Proy-2024-redefine,20241015,integración,nula,0
24443,Proy-2024-redefine,20241017,sistema,baja,1
24444,Proy-2024-redefine,20241017,sistema,nula,0
24445,Proy-2024-redefine,20241018,sistema,nula,0
24446,Proy-2024-redefine,20241019,integración,nula,0
24447,Proy-2024-redefine,20241020,integración,nula,0
24448,Proy-2024-redefine,20241020,sistema,nula,0
24449,Proy-2024-redefine,20241021,integración,nula,0
24450,Proy-2024-redefine,20241021,sistema,nula,0
24451,Proy-2024-redefine,20241022,integración,nula,0
24452,Proy-2024-redefine,20241022,sistema,nula,0
24453,Proy-2024-redefine,20241023,integración,nula,0
24454,Proy-2024-redefine,20241023,sistema,nula,0
24455,Proy-2024-redefine,20241024,integración,alta,2
24456,Proy-2024-redefine,20241024,integración,nula,0
24457,Proy-2024-redefine,20241025,integración,nula,0
24458,Proy-2024-redefine,20241025,sistema,nula,0
24459,Proy-2024-redefine,20241026,integración,media,1
24460,Proy-2024-redefine,20241026,integración,nula,0
24461,Proy-2024-redefine,20241026,sistema,nula,0
24462,Proy-2024-redefine,20241027,integración,nula,0
24463,Proy-2024-redefine,20241027,sistema,crítica,1
24464,Proy-2024-redefine,20241027,sistema,nula,0
24465,Proy-2024-redefine,20241028,integración,baja,1
24466,Proy-2024-redefine,20241028,integración,nula,0
24467,Proy-2024-redefine,20241028,sistema,crítica,1
24468,Proy-2024-redefine,20241028,sistema,media,1
24469,Proy-2024-redefine,20241028,sistema,nula,0
24470,Proy-2024-redefine,20241029,integración,nula,0
24471,Proy-2024-redefine,20241029,sistema,nula,0
24472,Proy-2024-redefine,20241030,integración,media,1
24473,Proy-2024-redefine,20241030,integración,nula,0
24474,Proy-2024-redefine,20241030,sistema,nula,0
24475,Proy-2024-redefine,20241031,integración,baja,1
24476,Proy-2024-redefine,20241031,integración,nula,0
24477,Proy-2024-redefine,20241031,sistema,baja,2
24478,Proy-2024-redefine,20241031,sistema,nula,0
24479,Proy-2024-redefine,20241101,integración,alta,1
24480,Proy-2024-redefine,20241101,integración,nula,0
24481,Proy-2024-redefine,20241101,sistema,alta,1
24482,Proy-2024-redefine,20241101,sistema,nula,0
24483,Proy-2024-redefine,20241102,integración,nula,0
24484,Proy-2024-redefine,20241102,sistema,crítica,1
24485,Proy-2024-redefine,20241102,sistema,nula,0
24486,Proy-2024-redefine,20241103,integración,nula,0
24487,Proy-2024-redefine,20241103,sistema,nula,0
24488,Proy-2024-redefine,20241104,integración,nula,0
24489,Proy-2024-redefine,20241104,sistema,crítica,2
24490,Proy-2024-redefine,20241104,sistema,nula,0
24491,Proy-2024-redefine,20241105,integración,alta,1
24492,Proy-2024-redefine,20241105,integración,nula,0
24493,Proy-2024-redefine,20241105,sistema,nula,0
24494,Proy-2024-redefine,20241106,integración,nula,0
24495,Proy-2024-redefine,20241106,sistema,baja,2
24496,Proy-2024-redefine,20241106,sistema,nula,0
24497,Proy-2024-redefine,20241107,integración,alta,1
24498,Proy-2024-redefine,20241107,integración,crítica,1
24499,Proy-2024-redefine,20241107,integración,nula,0
24500,Proy-2024-redefine,20241108,integración,nula,0
24501,Proy-2024-redefine,20241108,sistema,nula,0
24502,Proy-2024-redefine,20241109,integración,baja,1
24503,Proy-2024-redefine,20241109,integración,nula,0
24504,Proy-2024-redefine,20241109,sistema,nula,0
24505,Proy-2024-redefine,20241110,integración,crítica,1
24506,Proy-2024-redefine,20241110,integración,nula,0
24507,Proy-2024-redefine,20241110,sistema,baja,2
24508,Proy-2024-redefine,20241110,sistema,crítica,1
24509,Proy-2024-redefine,20241110,sistema,nula,0
24510,Proy-2024-redefine,20241111,integración,crítica,1
24511,Proy-2024-redefine,20241111,integración,nula,0
24512,Proy-2024-redefine,20241111,sistema,baja,1
24513,Proy-2024-redefine,20241111,sistema,nula,0
24514,Proy-2024-redefine,20241112,integración,alta,1
24515,Proy-2024-redefine,20241112,integración,nula,0
24516,Proy-2024-redefine,20241112,sistema,crítica,1
24517,Proy-2024-redefine,20241112,sistema,media,1
24518,Proy-2024-redefine,20241112,sistema,nula,0
24519,Proy-2024-redefine,20241113,integración,baja,1
24520,Proy-2024-redefine,20241113,integración,crítica,1
24521,Proy-2024-redefine,20241113,integración,nula,0
24522,Proy-2024-redefine,20241113,sistema,alta,1
24523,Proy-2024-redefine,20241113,sistema,nula,0
24524,Proy-2024-redefine,20241114,integración,crítica,1
24525,Proy-2024-redefine,20241114,integración,nula,0
24526,Proy-2024-redefine,20241114,sistema,media,1
24527,Proy-2024-redefine,20241114,sistema,nula,0
24528,Proy-2024-redefine,20241115,integración,alta,1
24529,Proy-2024-redefine,20241115,integración,nula,0
24530,Proy-2024-redefine,20241115,sistema,crítica,1
24531,Proy-2024-redefine,20241115,sistema,media,1
24532,Proy-2024-redefine,20241115,sistema,nula,0
24533,Proy-2024-redefine,20241116,integración,media,1
24534,Proy-2024-redefine,20241116,integración,nula,0
24535,Proy-2024-redefine,20241117,integración,media,1
24536,Proy-2024-redefine,20241117,integración,nula,0
24537,Proy-2024-redefine,20241117,sistema,crítica,1
24538,Proy-2024-redefine,20241117,sistema,nula,0
24539,Proy-2024-redefine,20241118,integración,baja,1
24540,Proy-2024-redefine,20241118,integración,nula,0
24541,Proy-2024-redefine,20241118,sistema,nula,0
24542,Proy-2024-redefine,20241119,integración,nula,0
24543,Proy-2024-redefine,20241119,sistema,nula,0
24544,Proy-2024-redefine,20241120,integración,media,1
24545,Proy-2024-redefine,20241120,integración,nula,0
24546,Proy-2024-redefine,20241120,sistema,baja,1
24547,Proy-2024-redefine,20241120,sistema,nula,0
24548,Proy-2024-redefine,20241121,sistema,nula,0
24549,Proy-2019-explota,20190413,sistema,nula,0
24550,Proy-2019-explota,20190430,integración,nula,0
24551,Proy-2019-explota,20190510,integración,nula,0
24552,Proy-2019-explota,20190515,sistema,nula,0
24553,Proy-2019-explota,20190517,sistema,baja,1
24554,Proy-2019-explota,20190524,integración,nula,0
24555,Proy-2019-explota,20190525,integración,nula,0
24556,Proy-2019-explota,20190604,sistema,nula,0
24557,Proy-2019-explota,20190609,sistema,nula,0
24558,Proy-2019-explota,20190617,sistema,nula,0
24559,Proy-2019-explota,20190620,integración,nula,0
24560,Proy-2019-explota,20190621,integración,nula,0
24561,Proy-2019-explota,20190622,integración,nula,0
24562,Proy-2019-explota,20190623,sistema,nula,0
24563,Proy-2019-explota,20190624,sistema,nula,0
24564,Proy-2019-explota,20190626,integración,nula,0
24565,Proy-2019-explota,20190626,sistema,nula,0
24566,Proy-2019-explota,20190627,integración,nula,0
24567,Proy-2019-explota,20190628,sistema,alta,1
24568,Proy-2019-explota,20190630,sistema,nula,0
24569,Proy-2019-explota,20190702,integración,nula,0
24570,Proy-2019-explota,20190704,sistema,nula,0
24571,Proy-2019-explota,20190708,integración,crítica,1
24572,Proy-2019-explota,20190708,sistema,nula,0
24573,Proy-2019-explota,20190709,integración,nula,0
24574,Proy-2019-explota,20190710,sistema,nula,0
24575,Proy-2019-explota,20190712,sistema,nula,0
24576,Proy-2019-explota,20190713,sistema,nula,0
24577,Proy-2019-explota,20190717,integración,nula,0
24578,Proy-2019-explota,20190718,integración,nula,0
24579,Proy-2019-explota,20190721,sistema,nula,0
24580,Proy-2019-explota,20190722,integración,nula,0
24581,Proy-2019-explota,20190723,sistema,media,1
24582,Proy-2019-explota,20190724,integración,nula,0
24583,Proy-2019-explota,20190727,integración,alta,1
24584,Proy-2019-explota,20190727,sistema,crítica,1
24585,Proy-2019-explota,20190731,sistema,nula,0
24586,Proy-2019-explota,20190802,integración,media,1
24587,Proy-2019-explota,20190802,sistema,nula,0
24588,Proy-2019-explota,20190807,integración,alta,1
24589,Proy-2019-explota,20190807,integración,nula,0
24590,Proy-2019-explota,20190808,sistema,nula,0
24591,Proy-2019-explota,20190810,integración,nula,0
24592,Proy-2019-explota,20190810,sistema,nula,0
24593,Proy-2019-explota,20190812,integración,nula,0
24594,Proy-2019-explota,20190813,integración,media,1
24595,Proy-2019-explota,20190814,integración,nula,0
24596,Proy-2019-explota,20190814,sistema,nula,0
24597,Proy-2019-explota,20190815,sistema,nula,0
24598,Proy-2019-explota,20190817,integración,nula,0
24599,Proy-2019-explota,20190818,sistema,media,1
24600,Proy-2019-explota,20190819,integración,nula,0
24601,Proy-2019-explota,20190822,sistema,nula,0
24602,Proy-2019-explota,20190824,sistema,nula,0
24603,Proy-2019-explota,20190825,integración,nula,0
24604,Proy-2019-explota,20190826,sistema,nula,0
24605,Proy-2019-explota,20190829,integración,nula,0
24606,Proy-2019-explota,20190830,sistema,nula,0
24607,Proy-2019-explota,20190831,integración,nula,0
24608,Proy-2019-explota,20190831,sistema,media,1
24609,Proy-2019-explota,20190901,integración,nula,0
24610,Proy-2019-explota,20190903,integración,nula,0
24611,Proy-2019-explota,20190903,sistema,nula,0
24612,Proy-2019-explota,20190905,integración,alta,1
24613,Proy-2019-explota,20190905,integración,nula,0
24614,Proy-2019-explota,20190905,sistema,nula,0
24615,Proy-2019-explota,20190906,sistema,crítica,1
24616,Proy-2019-explota,20190908,sistema,crítica,1
24617,Proy-2019-explota,20190911,sistema,nula,0
24618,Proy-2019-explota,20190913,integración,nula,0
24619,Proy-2019-explota,20190913,sistema,nula,0
24620,Proy-2019-explota,20190915,sistema,nula,0
24621,Proy-2019-explota,20190917,sistema,nula,0
24622,Proy-2019-explota,20190918,integración,nula,0
24623,Proy-2019-explota,20190918,sistema,nula,0
24624,Proy-2019-explota,20190919,sistema,alta,1
24625,Proy-2019-explota,20190919,sistema,crítica,1
24626,Proy-2019-explota,20190919,sistema,nula,0
24627,Proy-2019-explota,20190920,sistema,baja,1
24628,Proy-2019-explota,20190920,sistema,nula,0
24629,Proy-2019-explota,20190921,sistema,nula,0
24630,Proy-2019-explota,20190922,integración,nula,0
24631,Proy-2019-explota,20190922,sistema,nula,0
24632,Proy-2019-explota,20190924,integración,nula,0
24633,Proy-2019-explota,20190924,sistema,nula,0
24634,Proy-2019-explota,20190925,sistema,nula,0
24635,Proy-2019-explota,20190927,integración,crítica,1
24636,Proy-2019-explota,20190930,integración,alta,1
24637,Proy-2019-explota,20191002,integración,nula,0
24638,Proy-2019-explota,20191002,sistema,nula,0
24639,Proy-2019-explota,20191003,sistema,baja,1
24640,Proy-2019-explota,20191003,sistema,media,1
24641,Proy-2019-explota,20191003,sistema,nula,0
24642,Proy-2019-explota,20191004,integración,alta,1
24643,Proy-2019-explota,20191004,integración,media,1
24644,Proy-2019-explota,20191004,integración,nula,0
24645,Proy-2019-explota,20191005,integración,baja,1
24646,Proy-2019-explota,20191005,integración,nula,0
24647,Proy-2019-explota,20191005,sistema,nula,0
24648,Proy-2019-explota,20191006,integración,nula,0
24649,Proy-2019-explota,20191006,sistema,nula,0
24650,Proy-2019-explota,20191007,integración,media,1
24651,Proy-2019-explota,20191007,sistema,media,1
24652,Proy-2019-explota,20191008,integración,nula,0
24653,Proy-2019-explota,20191009,integración,nula,0
24654,Proy-2019-explota,20191010,integración,nula,0
24655,Proy-2019-explota,20191012,sistema,nula,0
24656,Proy-2019-explota,20191014,sistema,nula,0
24657,Proy-2019-explota,20191015,sistema,baja,1
24658,Proy-2019-explota,20191015,sistema,crítica,1
24659,Proy-2019-explota,20191016,sistema,nula,0
24660,Proy-2019-explota,20191019,integración,nula,0
24661,Proy-2019-explota,20191021,integración,nula,0
24662,Proy-2019-explota,20191022,sistema,nula,0
24663,Proy-2019-explota,20191024,integración,nula,0
24664,Proy-2019-explota,20191024,sistema,alta,1
24665,Proy-2019-explota,20191025,integración,nula,0
24666,Proy-2019-explota,20191027,integración,alta,1
24667,Proy-2019-explota,20191030,sistema,crítica,1
24668,Proy-2019-explota,20191031,integración,media,1
24669,Proy-2019-explota,20191101,sistema,nula,0
24670,Proy-2019-explota,20191105,integración,nula,0
24671,Proy-2019-explota,20191106,integración,nula,0
24672,Proy-2019-explota,20191110,sistema,nula,0
24673,Proy-2019-explota,20191116,sistema,nula,0
24674,Proy-2021-crea,20211204,integración,nula,0
24675,Proy-2021-crea,20211206,integración,nula,0
24676,Proy-2021-crea,20211207,sistema,nula,0
24677,Proy-2021-crea,20211209,sistema,nula,0
24678,Proy-2021-crea,20211210,sistema,nula,0
24679,Proy-2021-crea,20211212,integración,nula,0
24680,Proy-2021-crea,20211213,integración,crítica,1
24681,Proy-2021-crea,20211214,sistema,nula,0
24682,Proy-2021-crea,20211215,integración,nula,0
24683,Proy-2021-crea,20211215,sistema,media,1
24684,Proy-2021-crea,20211216,integración,nula,0
24685,Proy-2021-crea,20211218,integración,nula,0
24686,Proy-2021-crea,20211218,sistema,alta,1
24687,Proy-2021-crea,20211218,sistema,baja,1
24688,Proy-2021-crea,20211219,sistema,media,1
24689,Proy-2021-crea,20211220,integración,nula,0
24690,Proy-2021-crea,20211221,integración,media,1
24691,Proy-2021-crea,20211221,integración,nula,0
24692,Proy-2021-crea,20211222,integración,nula,0
24693,Proy-2021-crea,20211222,sistema,nula,0
24694,Proy-2021-crea,20211223,integración,nula,0
24695,Proy-2021-crea,20211223,sistema,media,1
24696,Proy-2021-crea,20211223,sistema,nula,0
24697,Proy-2021-crea,20211224,integración,nula,0
24698,Proy-2021-crea,20211225,integración,nula,0
24699,Proy-2021-crea,20211225,sistema,nula,0
24700,Proy-2021-crea,20211226,sistema,nula,0
24701,Proy-2021-crea,20211227,integración,baja,1
24702,Proy-2021-crea,20211227,integración,media,1
24703,Proy-2021-crea,20211227,sistema,nula,0
24704,Proy-2021-crea,20211228,sistema,nula,0
24705,Proy-2021-crea,20211230,sistema,alta,1
24706,Proy-2021-crea,20211230,sistema,media,1
24707,Proy-2021-crea,20211231,integración,baja,1
24708,Proy-2021-crea,20211231,sistema,nula,0
24709,Proy-2021-crea,20220102,sistema,nula,0
24710,Proy-2021-crea,20220103,integración,nula,0
24711,Proy-2021-crea,20220103,sistema,crítica,1
24712,Proy-2021-crea,20220103,sistema,nula,0
24713,Proy-2021-crea,20220104,sistema,nula,0
24714,Proy-2021-crea,20220105,integración,media,2
24715,Proy-2021-crea,20220105,integración,nula,0
24716,Proy-2021-crea,20220105,sistema,nula,0
24717,Proy-2021-crea,20220107,integración,baja,1
24718,Proy-2021-crea,20220107,integración,nula,0
24719,Proy-2021-crea,20220107,sistema,nula,0
24720,Proy-2021-crea,20220108,integración,nula,0
24721,Proy-2021-crea,20220108,sistema,nula,0
24722,Proy-2021-crea,20220109,integración,nula,0
24723,Proy-2021-crea,20220109,sistema,baja,1
24724,Proy-2021-crea,20220109,sistema,crítica,1
24725,Proy-2021-crea,20220111,integración,nula,0
24726,Proy-2021-crea,20220112,integración,baja,1
24727,Proy-2021-crea,20220112,sistema,nula,0
24728,Proy-2021-crea,20220116,integración,alta,1
24729,Proy-2021-crea,20220116,integración,crítica,1
24730,Proy-2021-incentiva,20220319,sistema,alta,1
24731,Proy-2021-incentiva,20220329,sistema,nula,0
24732,Proy-2021-incentiva,20220331,integración,nula,0
24733,Proy-2021-incentiva,20220404,sistema,nula,0
24734,Proy-2021-incentiva,20220422,sistema,baja,1
24735,Proy-2021-incentiva,20220423,sistema,nula,0
24736,Proy-2021-incentiva,20220424,integración,crítica,1
24737,Proy-2021-incentiva,20220426,integración,nula,0
24738,Proy-2021-incentiva,20220510,sistema,nula,0
24739,Proy-2021-incentiva,20220527,integración,nula,0
24740,Proy-2021-incentiva,20220530,sistema,nula,0
24741,Proy-2021-incentiva,20220531,sistema,nula,0
24742,Proy-2021-incentiva,20220601,sistema,media,1
24743,Proy-2021-incentiva,20220606,integración,crítica,1
24744,Proy-2021-incentiva,20220613,sistema,nula,0
24745,Proy-2021-incentiva,20220614,sistema,nula,0
24746,Proy-2021-incentiva,20220616,integración,nula,0
24747,Proy-2021-incentiva,20220616,sistema,alta,1
24748,Proy-2021-incentiva,20220623,integración,nula,0
24749,Proy-2021-incentiva,20220623,sistema,nula,0
24750,Proy-2021-incentiva,20220624,integración,baja,1
24751,Proy-2021-incentiva,20220624,integración,nula,0
24752,Proy-2021-incentiva,20220625,integración,nula,0
24753,Proy-2021-incentiva,20220626,integración,nula,0
24754,Proy-2021-incentiva,20220627,integración,nula,0
24755,Proy-2021-incentiva,20220628,integración,nula,0
24756,Proy-2021-incentiva,20220703,integración,nula,0
24757,Proy-2021-incentiva,20220703,sistema,media,1
24758,Proy-2021-incentiva,20220714,integración,nula,0
24759,Proy-2021-incentiva,20220716,integración,nula,0
24760,Proy-2021-incentiva,20220718,sistema,nula,0
24761,Proy-2021-incentiva,20220720,integración,nula,0
24762,Proy-2021-incentiva,20220721,integración,nula,0
24763,Proy-2021-incentiva,20220721,sistema,nula,0
24764,Proy-2021-incentiva,20220724,sistema,baja,1
24765,Proy-2021-incentiva,20220725,sistema,nula,0
24766,Proy-2021-incentiva,20220730,sistema,nula,0
24767,Proy-2021-incentiva,20220801,sistema,nula,0
24768,Proy-2021-incentiva,20220809,sistema,baja,1
24769,Proy-2021-incentiva,20220812,sistema,nula,0
24770,Proy-2021-incentiva,20220816,integración,nula,0
24771,Proy-2021-incentiva,20220818,integración,nula,0
24772,Proy-2021-incentiva,20220819,integración,crítica,1
24773,Proy-2021-incentiva,20220821,sistema,nula,0
24774,Proy-2021-incentiva,20220825,sistema,nula,0
24775,Proy-2021-incentiva,20220826,sistema,nula,0
24776,Proy-2021-incentiva,20220909,sistema,nula,0
24777,Proy-2021-incentiva,20220918,integración,nula,0
24778,Proy-2021-incentiva,20220919,integración,nula,0
24779,Proy-2021-incentiva,20220922,integración,nula,0
24780,Proy-2021-incentiva,20220925,integración,nula,0
